"winner_id","loser_id","score","set_order","best_of","surface","tourney_date","winner_age","loser_age","winner_rank","loser_rank","w_games","l_games","sets_won_winner","sets_won_loser","total_sets","row_num","N_months_since_last_match_winner","N_months_since_last_match_loser"
104076,103429,"6-2 6-4","11",3,"Clay",2008-01-28,25.273100616,28.4106776181,58,84,12,6,2,0,2,192,0,0
103976,103169,"7-6(4) 6-1","11",3,"Clay",2008-01-28,25.7960301164,29.8015058179,106,52,13,7,2,0,2,193,0,0
104719,104081,"7-6(4) 6-2","11",3,"Clay",2008-01-28,21.7960301164,25.234770705,125,96,13,8,2,0,2,194,0,0
103506,103535,"6-4 6-1","11",3,"Clay",2008-01-28,27.9644079398,27.8439425051,86,105,12,5,2,0,2,195,0,0
104338,102839,"2-6 6-3 6-4","011",3,"Clay",2008-01-28,23.832991102,31.4579055441,21,113,14,13,2,1,3,196,0,12
103373,103454,"6-7(3) 7-6(4) 6-3","011",3,"Clay",2008-01-28,28.7036276523,28.3011635866,72,70,19,16,2,1,3,197,0,0
103490,103292,"6-3 6-0","11",3,"Clay",2008-01-28,28.0629705681,29.1362080767,88,183,12,3,2,0,2,198,0,12
103543,103201,"6-7(2) 7-6(3) 6-4","011",3,"Clay",2008-01-28,27.8056125941,29.6783025325,289,213,19,17,2,1,3,199,12,12
104926,103428,"7-6(0) 6-2","11",3,"Clay",2008-01-28,20.681724846,28.4134154689,104,25,13,8,2,0,2,200,0,0
103602,103701,"6-3 6-4","11",3,"Clay",2008-01-28,27.498973306,26.9897330595,24,102,12,7,2,0,2,201,0,0
104122,103632,"7-6(3) 3-6 7-6(3)","101",3,"Clay",2008-01-28,24.9828884326,27.370294319,78,76,17,18,2,1,3,202,0,0
104655,104269,"7-5 6-3","11",3,"Clay",2008-01-28,22.0725530459,24.2026009582,111,29,13,8,2,0,2,203,0,0
104076,104593,"6-2 6-2","11",3,"Clay",2008-01-28,25.273100616,22.4750171116,58,167,12,4,2,0,2,204,0,0
103976,104719,"6-2 6-2","11",3,"Clay",2008-01-28,25.7960301164,21.7960301164,106,125,12,4,2,0,2,205,0,0
104338,103506,"6-3 4-6 7-5","101",3,"Clay",2008-01-28,23.832991102,27.9644079398,21,86,17,14,2,1,3,206,0,0
103490,103373,"4-6 6-3 7-6(4)","011",3,"Clay",2008-01-28,28.0629705681,28.7036276523,88,72,17,15,2,1,3,207,0,0
104926,103543,"6-4 6-7(5) 6-3","101",3,"Clay",2008-01-28,20.681724846,27.8056125941,104,289,18,14,2,1,3,208,0,0
103602,104122,"7-5 6-0","11",3,"Clay",2008-01-28,27.498973306,24.9828884326,24,78,13,5,2,0,2,209,0,0
104655,104076,"6-3 6-3","11",3,"Clay",2008-01-28,22.0725530459,25.273100616,111,58,12,6,2,0,2,210,0,0
104338,103976,"6-2 6-3","11",3,"Clay",2008-01-28,23.832991102,25.7960301164,21,106,12,5,2,0,2,211,0,0
103490,104926,"6-3 6-3","11",3,"Clay",2008-01-28,28.0629705681,20.681724846,88,104,12,6,2,0,2,212,0,0
103602,104655,"6-7(4) 7-6(6) 6-2","011",3,"Clay",2008-01-28,27.498973306,22.0725530459,24,111,19,15,2,1,3,213,0,0
104338,103490,"6-2 6-4","11",3,"Clay",2008-01-28,23.832991102,28.0629705681,21,88,12,6,2,0,2,214,0,0
103720,104251,"6-4 6-0 6-3","111",5,"Hard",2008-02-08,26.9431895962,24.3394934976,22,270,18,7,3,0,3,215,0,12
104589,104229,"7-6(5) 6-4 7-6(9)","111",5,"Hard",2008-02-08,22.5160848734,24.476386037,86,108,20,16,3,0,3,216,0,0
103553,105738,"4-6 6-3 6-2","011",3,"Hard",2008-02-08,27.7754962355,16.8542094456,125,684,16,11,2,1,3,217,0,12
104251,103080,"7-6(3) 6-1","11",3,"Hard",2008-02-08,24.3394934976,30.2286105407,270,NA,13,7,2,0,2,218,0,12
103821,103612,"7-6(8) 6-1 7-5","111",5,"Hard",2008-02-08,26.4832306639,27.4907597536,189,595,20,12,3,0,3,219,12,12
104992,104949,"6-3 6-4 7-6(5)","111",5,"Hard",2008-02-08,20.4955509925,20.6461327858,576,774,19,13,3,0,3,220,12,12
103821,104992,"5-7 6-4 6-2 6-3","0111",5,"Hard",2008-02-08,26.4832306639,20.4955509925,189,576,23,16,3,1,4,221,0,0
103612,104949,"6-3 6-2","11",3,"Hard",2008-02-08,27.4907597536,20.6461327858,595,774,12,5,2,0,2,222,0,0
103523,104736,"6-3 6-3 6-1","111",5,"Grass",2008-02-08,27.9206023272,21.7056810404,287,249,18,7,3,0,3,223,12,12
104797,104500,"6-3 6-4 6-2","111",5,"Grass",2008-02-08,21.4099931554,22.9733059548,185,781,18,9,3,0,3,224,0,12
104797,103523,"4-6 4-6 6-4 7-6(1) 8-6","00111",5,"Grass",2008-02-08,21.4099931554,27.9206023272,185,287,29,28,3,2,5,225,0,0
104250,104736,"6-3 3-6 6-3 6-2","1011",5,"Grass",2008-02-08,24.3422313484,21.7056810404,265,249,21,14,3,1,4,226,12,0
104424,104591,"6-1 4-6 6-2 2-6 6-4","10101",5,"Hard",2008-02-08,23.4140999316,22.5106091718,201,NA,24,19,3,2,5,227,12,12
102863,102821,"7-5 7-6(4) 2-6 6-2","1101",5,"Hard",2008-02-08,31.3730321697,31.6057494867,236,496,22,19,3,1,4,228,12,12
104424,108594,"6-3 6-2","11",3,"Hard",2008-02-08,23.4140999316,27.9698836413,201,NA,12,5,2,0,2,229,0,12
105216,102558,"6-2 6-3","11",3,"Hard",2008-02-08,19.3785078713,32.8843258042,1017,NA,12,5,2,0,2,230,12,12
102780,104136,"6-4 6-4 7-6(1)","111",5,"Carpet",2008-02-08,31.780971937,24.9445585216,161,482,19,14,3,0,3,231,12,12
105166,104179,"6-3 7-5 6-2","111",5,"Carpet",2008-02-08,19.6386036961,24.7446954141,355,172,19,10,3,0,3,232,12,12
104823,105577,"2-6 6-1 7-5","011",3,"Carpet",2008-02-08,21.2703627652,17.6180698152,441,1489,15,12,2,1,3,233,12,12
105166,105471,"7-6(6) 7-6(4)","11",3,"Carpet",2008-02-08,19.6386036961,18.0260095825,355,629,14,12,2,0,2,234,0,12
104268,104395,"6-2 7-5 6-2","111",5,"Clay",2008-02-08,24.2245037645,23.5728952772,85,328,19,9,3,0,3,235,0,12
104655,105053,"6-4 3-6 5-7 7-6(6) 6-4","10011",5,"Clay",2008-02-08,22.0917180014,20.1889117043,88,137,27,27,3,2,5,236,0,12
104268,104655,"6-2 6-3 6-2","111",5,"Clay",2008-02-08,24.2245037645,22.0917180014,85,88,18,7,3,0,3,237,0,0
105053,104395,"6-2 6-4 7-6(5)","111",5,"Clay",2008-02-08,20.1889117043,23.5728952772,137,328,19,12,3,0,3,238,0,0
103668,105208,"2-6 6-4 6-2 1-6 6-2","01101",5,"Clay",2008-02-08,27.1375770021,19.4305270363,724,63,21,20,3,2,5,239,12,0
104234,104557,"7-6(3) 6-3 7-5","111",5,"Clay",2008-02-08,24.4407939767,22.7049965777,247,252,20,14,3,0,3,240,12,12
105394,105122,"6-3 6-4","11",3,"Clay",2008-02-08,18.5051334702,19.8877481177,1107,953,12,7,2,0,2,241,12,12
104162,105662,"6-2 6-2","11",3,"Clay",2008-02-08,24.8076659822,17.273100616,448,NA,12,4,2,0,2,242,12,12
104219,104140,"6-4 7-6(3) 6-4","111",5,"Hard",2008-02-08,24.5311430527,24.9308692676,143,306,19,14,3,0,3,243,12,12
104527,105101,"6-3 7-6(5) 6-3","111",5,"Hard",2008-02-08,22.855578371,19.9507186858,32,524,19,12,3,0,3,244,0,12
104501,108618,"6-2 6-4 3-6 7-5","1101",5,"Hard",2008-02-08,22.9733059548,24.8678986995,515,1489,22,17,3,1,4,245,12,12
104261,102812,"6-1 6-1 6-0","111",5,"Hard",2008-02-08,24.295687885,31.6331279945,498,NA,18,2,3,0,3,246,12,12
104810,108618,"6-3 6-4","11",3,"Hard",2008-02-08,21.3744010951,24.8678986995,865,1489,12,7,2,0,2,247,12,0
104501,108687,"6-2 6-0","11",3,"Hard",2008-02-08,22.9733059548,17.9274469541,515,NA,12,2,2,0,2,248,0,12
108688,105009,"6-0 6-4 7-6(4)","111",5,"Hard",2008-02-08,20.6269678303,20.4134154689,NA,707,19,10,3,0,3,249,12,12
105464,108689,"6-2 6-2 6-1","111",5,"Hard",2008-02-08,18.0561259411,29.8206707734,1355,NA,18,5,3,0,3,250,12,12
105009,104299,"6-4 2-6 6-3 3-6 6-3","10101",5,"Hard",2008-02-08,20.4134154689,23.9972621492,707,1397,23,22,3,2,5,251,0,12
108960,108690,"6-2 3-6 6-3","101",3,"Hard",2008-02-08,21.0403832991,19.4661190965,NA,NA,15,11,2,1,3,252,12,12
110685,108691,"6-3 6-2 6-0","111",5,"Hard",2008-02-08,21.8453114305,25.4236824093,NA,NA,18,5,3,0,3,253,12,12
104368,108692,"6-3 6-4 6-2","111",5,"Hard",2008-02-08,23.7234770705,22.4257357974,341,NA,18,9,3,0,3,254,1,12
104368,108691,"6-0 6-1","11",3,"Hard",2008-02-08,23.7234770705,25.4236824093,341,NA,12,1,2,0,2,255,0,0
110685,108692,"6-1 7-5","11",3,"Hard",2008-02-08,21.8453114305,22.4257357974,NA,NA,13,6,2,0,2,256,0,0
103600,108945,"6-1 6-1 6-2","111",5,"Hard",2008-02-08,27.537303217,24.6160164271,434,NA,18,4,3,0,3,257,12,12
104895,104702,"6-1 6-1 6-4","111",5,"Hard",2008-02-08,20.848733744,21.8836413415,980,NA,18,6,3,0,3,258,12,12
104702,108985,"6-4 7-5","11",3,"Hard",2008-02-08,21.8836413415,21.8891170431,NA,NA,13,9,2,0,2,259,0,12
104895,108945,"7-6(2) 6-4","11",3,"Hard",2008-02-08,20.848733744,24.6160164271,980,NA,13,10,2,0,2,260,0,0
108693,104673,"6-2 4-6 7-6(7) 7-6(4)","1011",5,"Hard",2008-02-08,22.71321013,22.0095824778,NA,398,24,20,3,1,4,261,12,12
104008,104996,"6-3 6-2 6-2","111",5,"Hard",2008-02-08,25.6810403833,20.4681724846,454,1090,18,7,3,0,3,262,12,12
104673,108978,"6-2 6-1 6-3","111",5,"Hard",2008-02-08,22.0095824778,20.2464065708,398,NA,18,6,3,0,3,263,0,12
105111,108694,"6-2 6-0","11",3,"Hard",2008-02-08,19.9206023272,25.158110883,567,NA,12,2,2,0,2,264,12,12
103638,104800,"6-4 6-4 3-6 4-6 6-2","11001",5,"Clay",2008-02-08,27.3429158111,21.4045174538,1165,974,25,22,3,2,5,265,12,12
103607,108952,"6-2 4-6 6-2 6-4","1011",5,"Clay",2008-02-08,27.5071868583,18.9130732375,291,NA,22,14,3,1,4,266,12,12
103607,105221,"6-2 6-3","11",3,"Clay",2008-02-08,27.5071868583,19.3675564682,291,960,12,5,2,0,2,267,0,12
108942,104188,"3-6 6-4 7-5","011",3,"Clay",2008-02-08,22.0342231348,24.7091033539,NA,NA,16,15,2,1,3,268,12,12
103286,105002,"6-4 6-0 7-6(10)","111",5,"Hard",2008-02-08,29.1800136893,20.4490075291,526,1145,19,10,3,0,3,269,12,12
104618,103739,"6-2 7-5 6-0","111",5,"Hard",2008-02-08,22.3353867214,26.8637919233,941,798,19,7,3,0,3,270,12,12
104618,103286,"2-6 6-4 7-6(7) 6-3","0111",5,"Hard",2008-02-08,22.3353867214,29.1800136893,941,526,21,19,3,1,4,271,0,0
105002,104887,"6-1 6-4","11",3,"Hard",2008-02-08,20.4490075291,20.8980150582,1145,741,12,5,2,0,2,272,0,12
102887,105656,"6-1 6-0 6-2","111",5,"Clay",2008-02-08,31.2224503765,17.3004791239,221,1489,18,3,3,0,3,273,12,12
104763,108930,"6-3 6-0 6-0","111",5,"Clay",2008-02-08,21.5879534565,19.1923340178,516,1489,18,3,3,0,3,274,12,12
102887,104763,"6-2 4-6 6-1 2-6 6-4","10101",5,"Clay",2008-02-08,31.2224503765,21.5879534565,221,516,24,19,3,2,5,275,0,0
108930,105656,"3-6 6-1 6-1 6-3","0111",5,"Clay",2008-02-08,19.1923340178,17.3004791239,1489,1489,21,11,3,1,4,276,0,0
104022,102800,"2-6 6-3 6-2 6-4","0111",5,"Hard",2008-02-08,25.6125941136,31.6687200548,8,689,20,15,3,1,4,277,0,12
103786,104678,"6-1 1-6 6-3 1-6 6-2","10101",5,"Hard",2008-02-08,26.674880219,21.9822039699,4,114,20,18,3,2,5,278,0,0
104678,104098,"7-6(7) 4-6 6-3","101",3,"Hard",2008-02-08,21.9822039699,25.1471594798,114,34,17,15,2,1,3,279,0,0
104607,104019,"6-3 6-1 6-4","111",5,"Carpet",2008-02-08,22.3819301848,25.620807666,10,72,18,8,3,0,3,280,0,0
103285,104327,"6-4 7-6(4) 7-6(5)","111",5,"Carpet",2008-02-08,29.1882272416,23.8959616701,36,81,20,16,3,0,3,281,0,0
104327,104160,"7-6(1) 6-4","11",3,"Carpet",2008-02-08,23.8959616701,24.8240930869,81,162,13,10,2,0,2,282,0,0
103900,104779,"6-1 6-3 6-3","111",5,"Clay",2008-02-08,26.0917180014,21.5003422313,9,235,18,7,3,0,3,283,0,0
102860,104372,"6-3 6-1 6-1","111",5,"Clay",2008-02-08,31.3894592745,23.704312115,41,188,18,5,3,0,3,284,0,12
104076,104372,"7-5 7-5","11",3,"Clay",2008-02-08,25.2922655715,23.704312115,50,188,14,10,2,0,2,285,0,0
104779,102860,"7-6(4) 6-4","11",3,"Clay",2008-02-08,21.5003422313,31.3894592745,235,41,13,10,2,0,2,286,0,0
104534,102035,"7-6(8) 6-3 6-1","111",5,"Hard",2008-02-08,22.8364134155,35.8685831622,67,71,19,10,3,0,3,287,0,12
102563,103248,"6-1 6-1 6-3","111",5,"Hard",2008-02-08,32.8678986995,29.5003422313,60,152,18,5,3,0,3,288,0,0
102563,104534,"7-6(6) 6-1 7-5","111",5,"Hard",2008-02-08,32.8678986995,22.8364134155,60,67,20,12,3,0,3,289,0,0
102035,103248,"0-6 6-4 6-3 7-6(6)","0111",5,"Hard",2008-02-08,35.8685831622,29.5003422313,71,152,19,19,3,1,4,290,0,0
104259,104561,"6-2 6-2 6-2","111",5,"Clay",2008-02-08,24.3039014374,22.688569473,28,329,18,6,3,0,3,291,0,12
102703,104252,"7-5 6-3 1-6 6-7(7) 6-3","11001",5,"Clay",2008-02-08,32.0876112252,24.334017796,44,68,26,24,3,2,5,292,0,0
104259,102703,"6-0 4-6 6-1 7-6(1)","1011",5,"Clay",2008-02-08,24.3039014374,32.0876112252,28,44,23,13,3,1,4,293,0,0
104753,103582,"6-1 3-6 6-4","101",3,"Clay",2008-02-08,21.6427104723,27.5947980835,321,62,15,11,2,1,3,294,12,0
104597,104342,"6-3 7-5 6-0","111",5,"Clay",2008-02-08,22.4558521561,23.8466803559,31,653,19,8,3,0,3,295,0,12
103990,103525,"6-2 6-3 6-3","111",5,"Clay",2008-02-08,25.7631759069,27.909650924,19,292,18,8,3,0,3,296,0,12
103990,105273,"6-4 6-1","11",3,"Clay",2008-02-08,25.7631759069,19.0362765229,19,1128,12,5,2,0,2,297,0,12
104597,103525,"6-2 6-3","11",3,"Clay",2008-02-08,22.4558521561,27.909650924,31,292,12,5,2,0,2,298,0,0
104755,103812,"7-6(5) 6-4 7-5","111",5,"Hard",2008-02-08,21.6317590691,26.5407255305,7,76,20,15,3,0,3,299,0,0
104542,102318,"6-7(2) 6-4 6-4 6-4","0111",5,"Hard",2008-02-08,22.8008213552,34.0205338809,20,83,24,19,3,1,4,300,0,0
103566,102318,"7-6(5) 7-6(7)","11",3,"Hard",2008-02-08,27.7152635181,34.0205338809,64,83,14,12,2,0,2,301,0,0
103096,104486,"7-6(3) 2-6 6-4","101",3,"Hard",2008-02-08,30.1327857632,23.0417522245,69,550,15,16,2,1,3,302,0,12
104053,103781,"6-4 4-6 6-3 6-7(4) 6-3","10101",5,"Clay",2008-02-08,25.4318959617,26.7049965777,6,57,28,23,3,2,5,303,0,0
103484,102905,"5-7 7-5 6-2 6-2","0111",5,"Clay",2008-02-08,28.1040383299,31.0882956879,12,55,24,16,3,1,4,304,0,0
103184,102381,"6-0 3-6 7-6(3)","101",3,"Clay",2008-02-08,29.7686516085,33.7768651608,NA,58,16,12,2,1,3,305,12,0
104925,104471,"6-1 6-4","11",3,"Hard",2008-02-11,20.7255304586,23.1074606434,3,296,12,5,2,0,2,306,0,12
104468,104095,"6-2 6-4","11",3,"Hard",2008-02-11,23.1238877481,25.1772758385,30,173,12,6,2,0,2,307,0,12
103566,104312,"6-2 7-6(5)","11",3,"Hard",2008-02-11,27.7344284736,23.9726214921,60,40,13,8,2,0,2,308,0,0
103908,102967,"7-6(7) 7-6(4)","11",3,"Hard",2008-02-11,26.0807665982,30.8692676249,21,61,14,12,2,0,2,309,0,0
104918,104619,"6-4 6-4","11",3,"Hard",2008-02-11,20.7446954141,22.3490759754,11,190,12,8,2,0,2,310,0,12
104527,103206,"3-6 6-4 6-4","011",3,"Hard",2008-02-11,22.8747433265,29.7056810404,32,47,15,14,2,1,3,311,0,0
103917,103862,"6-3 6-3","11",3,"Hard",2008-02-11,26.0561259411,26.3271731691,44,209,12,6,2,0,2,312,0,12
103507,102703,"6-4 6-1","11",3,"Hard",2008-02-11,27.9972621492,32.1067761807,15,46,12,5,2,0,2,313,0,0
104571,103096,"6-3 6-4","11",3,"Hard",2008-02-11,22.6529774127,30.1519507187,17,67,12,7,2,0,2,314,0,0
103333,103852,"6-7(6) 7-5 7-6(4)","011",3,"Hard",2008-02-11,28.9527720739,26.392881588,23,37,20,18,2,1,3,315,0,0
104022,105227,"6-4 7-6(3)","11",3,"Hard",2008-02-11,25.6317590691,19.370294319,8,39,13,10,2,0,2,316,0,0
104339,104542,"7-5 7-6(3)","11",3,"Hard",2008-02-11,23.8685831622,22.8199863107,135,20,14,11,2,0,2,317,12,0
104559,103582,"7-6(5) 6-4","11",3,"Hard",2008-02-11,22.7214236824,27.613963039,133,59,13,10,2,0,2,318,12,0
104417,103813,"6-3 5-7 7-5","101",3,"Hard",2008-02-11,23.4934976044,26.5544147844,52,26,18,15,2,1,3,319,12,0
104755,104620,"6-3 6-3","11",3,"Hard",2008-02-11,21.6509240246,22.3436002738,7,65,12,6,2,0,2,320,0,0
104468,104925,"6-2 6-7(6) 6-3","101",3,"Hard",2008-02-11,23.1238877481,20.7255304586,30,3,18,12,2,1,3,321,0,0
103908,103566,"7-6(4) 7-6(5)","11",3,"Hard",2008-02-11,26.0807665982,27.7344284736,21,60,14,12,2,0,2,322,0,0
104918,104527,"3-6 7-6(5) 6-1","011",3,"Hard",2008-02-11,20.7446954141,22.8747433265,11,32,16,13,2,1,3,323,0,0
103917,103507,"5-7 6-4 7-6(1)","011",3,"Hard",2008-02-11,26.0561259411,27.9972621492,44,15,18,17,2,1,3,324,0,0
104571,103333,"6-4 6-4","11",3,"Hard",2008-02-11,22.6529774127,28.9527720739,17,23,12,8,2,0,2,325,0,0
104022,103898,"7-5 6-3","11",3,"Hard",2008-02-11,25.6317590691,26.1437371663,8,53,13,8,2,0,2,326,0,0
104339,104559,"6-3 6-2","11",3,"Hard",2008-02-11,23.8685831622,22.7214236824,135,133,12,5,2,0,2,327,0,0
104417,104755,"4-6 6-3 6-2","011",3,"Hard",2008-02-11,23.4934976044,21.6509240246,52,7,16,11,2,1,3,328,0,0
103908,104468,"6-3 6-4","11",3,"Hard",2008-02-11,26.0807665982,23.1238877481,21,30,12,7,2,0,2,329,0,0
104918,103917,"7-5 7-6(5)","11",3,"Hard",2008-02-11,20.7446954141,26.0561259411,11,44,14,11,2,0,2,330,0,0
104571,104022,"7-6(2) 6-3","11",3,"Hard",2008-02-11,22.6529774127,25.6317590691,17,8,13,9,2,0,2,331,0,0
104339,104417,"6-3 6-7(4) 6-2","101",3,"Hard",2008-02-11,23.8685831622,23.4934976044,135,52,18,12,2,1,3,332,0,0
104918,103908,"6-2 6-2","11",3,"Hard",2008-02-11,20.7446954141,26.0807665982,11,21,12,4,2,0,2,333,0,0
104339,104571,"6-4 6-2","11",3,"Hard",2008-02-11,23.8685831622,22.6529774127,135,17,12,6,2,0,2,334,0,0
104918,104339,"6-3 6-4","11",3,"Hard",2008-02-11,20.7446954141,23.8685831622,11,135,12,7,2,0,2,335,0,0
103484,103470,"7-5 7-5","11",3,"Hard",2008-02-11,28.1232032854,28.2409308693,12,113,14,10,2,0,2,336,0,0
104154,108997,"6-2 6-4","11",3,"Hard",2008-02-11,24.8624229979,19.2361396304,105,1401,12,6,2,0,2,337,0,12
103857,103794,"6-3 7-6(1)","11",3,"Hard",2008-02-11,26.3655030801,26.6557152635,117,92,13,9,2,0,2,338,12,0
103018,104305,"7-6(5) 6-2","11",3,"Hard",2008-02-11,30.6009582478,23.9917864476,214,443,13,8,2,0,2,339,12,12
103188,104166,"6-1 6-0","11",3,"Hard",2008-02-11,29.7823408624,24.8049281314,109,189,12,1,2,0,2,340,0,12
104068,104515,"6-3 6-0","11",3,"Hard",2008-02-11,25.3470225873,22.9404517454,169,160,12,3,2,0,2,341,12,0
103868,103722,"6-3 3-6 6-3","101",3,"Hard",2008-02-11,26.3134839151,26.9514031485,128,88,15,12,2,1,3,342,12,0
103888,104192,"6-1 7-5","11",3,"Hard",2008-02-11,26.173853525,24.720054757,77,399,13,6,2,0,2,343,0,12
102434,103823,"6-3 6-4","11",3,"Hard",2008-02-11,33.5660506502,26.4887063655,73,104,12,7,2,0,2,344,0,0
104180,105028,"7-5 7-6(4)","11",3,"Hard",2008-02-11,24.7611225188,20.3258042437,129,174,14,11,2,0,2,345,12,0
104198,104639,"6-4 6-2","11",3,"Hard",2008-02-11,24.6899383984,22.2231348392,79,122,12,6,2,0,2,346,0,0
105023,103393,"6-1 6-4","11",3,"Hard",2008-02-11,20.34770705,28.629705681,62,121,12,5,2,0,2,347,0,12
104025,105385,"7-6(7) 6-3","11",3,"Hard",2008-02-11,25.6180698152,18.5544147844,120,95,13,9,2,0,2,348,0,0
104035,103598,"6-2 4-6 6-3","101",3,"Hard",2008-02-11,25.5715263518,27.5646817248,111,351,16,11,2,1,3,349,0,0
103701,103163,"6-2 3-6 6-2","101",3,"Hard",2008-02-11,27.0280629706,29.8590006845,99,27,15,10,2,1,3,350,0,12
103484,104154,"6-1 6-4","11",3,"Hard",2008-02-11,28.1232032854,24.8624229979,12,105,12,5,2,0,2,351,0,0
103857,103018,"7-6(4) 6-3","11",3,"Hard",2008-02-11,26.3655030801,30.6009582478,117,214,13,9,2,0,2,352,0,0
104068,103188,"7-5 4-6 6-2","101",3,"Hard",2008-02-11,25.3470225873,29.7823408624,169,109,17,13,2,1,3,353,0,0
103888,103868,"2-6 7-5 6-3","011",3,"Hard",2008-02-11,26.173853525,26.3134839151,77,128,15,14,2,1,3,354,0,0
102434,104180,"7-5 4-6 6-3","101",3,"Hard",2008-02-11,33.5660506502,24.7611225188,73,129,17,14,2,1,3,355,0,0
105023,104198,"6-4 5-7 6-4","101",3,"Hard",2008-02-11,20.34770705,24.6899383984,62,79,17,15,2,1,3,356,0,0
105453,104025,"6-7(7) 6-4 6-2","011",3,"Hard",2008-02-11,18.1190965092,25.6180698152,244,120,18,13,2,1,3,357,12,0
104035,103701,"7-5 2-6 7-6(3)","101",3,"Hard",2008-02-11,25.5715263518,27.0280629706,111,99,16,17,2,1,3,358,0,0
103484,103857,"6-2 6-4","11",3,"Hard",2008-02-11,28.1232032854,26.3655030801,12,117,12,6,2,0,2,359,0,0
104068,103888,"6-1 4-6 6-4","101",3,"Hard",2008-02-11,25.3470225873,26.173853525,169,77,16,11,2,1,3,360,0,0
105023,102434,"6-2 6-4","11",3,"Hard",2008-02-11,20.34770705,33.5660506502,62,73,12,6,2,0,2,361,0,0
105453,104035,"6-2 6-4","11",3,"Hard",2008-02-11,18.1190965092,25.5715263518,244,111,12,6,2,0,2,362,0,0
103484,104068,"6-4 6-4","11",3,"Hard",2008-02-11,28.1232032854,25.3470225873,12,169,12,8,2,0,2,363,0,0
105453,105023,"4-6 6-2 7-6(7)","011",3,"Hard",2008-02-11,18.1190965092,20.34770705,244,62,17,14,2,1,3,364,0,0
105453,103484,"3-6 6-1 6-4","011",3,"Hard",2008-02-11,18.1190965092,28.1232032854,244,12,15,11,2,1,3,365,0,0
102845,103490,"6-4 4-6 6-4","101",3,"Clay",2008-02-11,31.4579055441,28.1013004791,18,68,16,14,2,1,3,366,0,0
103535,103976,"6-3 7-5","11",3,"Clay",2008-02-11,27.8822724162,25.8343600274,110,100,13,8,2,0,2,367,0,0
103169,104655,"7-6(5) 6-4","11",3,"Clay",2008-02-11,29.839835729,22.1108829569,70,89,13,10,2,0,2,368,0,0
103373,102860,"6-3 6-2","11",3,"Clay",2008-02-11,28.7419575633,31.40862423,76,42,12,5,2,0,2,369,0,0
104724,104214,"6-3 6-2","11",3,"Clay",2008-02-11,21.8042436687,24.5804243669,154,33,12,5,2,0,2,370,0,0
103429,103228,"7-5 6-4","11",3,"Clay",2008-02-11,28.4490075291,29.607118412,81,108,13,9,2,0,2,371,0,12
102839,105064,"6-2 6-2","11",3,"Clay",2008-02-11,31.4962354552,20.1177275838,112,181,12,4,2,0,2,372,0,12
103850,104076,"6-3 1-6 7-6(3)","101",3,"Clay",2008-02-11,26.3983572895,25.311430527,283,50,14,15,2,1,3,373,12,0
103656,103534,"6-4 6-4","11",3,"Clay",2008-02-11,27.2087611225,27.8822724162,51,106,12,8,2,0,2,374,0,0
104926,103181,"6-3 6-7(4) 7-6(3)","101",3,"Clay",2008-02-11,20.720054757,29.8015058179,93,102,19,16,2,1,3,375,0,0
104122,102856,"7-5 6-1","11",3,"Clay",2008-02-11,25.0212183436,31.4195756331,74,677,13,6,2,0,2,376,0,12
104371,103808,"6-4 4-6 6-2","101",3,"Clay",2008-02-11,23.7262149213,26.5790554415,96,35,16,12,2,1,3,377,0,12
103835,103926,"6-2 6-4","11",3,"Clay",2008-02-11,26.4339493498,26.0342231348,41,200,12,6,2,0,2,378,0,12
103909,103849,"6-4 7-5","11",3,"Clay",2008-02-11,26.0780287474,26.4010951403,NA,238,13,9,2,0,2,379,0,12
104081,103506,"6-4 6-4","11",3,"Clay",2008-02-11,25.273100616,28.0027378508,101,98,12,8,2,0,2,380,0,0
104597,103454,"6-3 6-2","11",3,"Clay",2008-02-11,22.4750171116,28.3394934976,31,94,12,5,2,0,2,381,0,0
102845,103535,"5-7 6-1 6-0","011",3,"Clay",2008-02-11,31.4579055441,27.8822724162,18,110,17,8,2,1,3,382,0,0
103169,103373,"6-3 2-6 6-4","101",3,"Clay",2008-02-11,29.839835729,28.7419575633,70,76,14,13,2,1,3,383,0,0
104724,103429,"6-2 6-2","11",3,"Clay",2008-02-11,21.8042436687,28.4490075291,154,81,12,4,2,0,2,384,0,0
102839,103850,"6-1 6-2","11",3,"Clay",2008-02-11,31.4962354552,26.3983572895,112,283,12,3,2,0,2,385,0,0
104926,103656,"7-5 6-3","11",3,"Clay",2008-02-11,20.720054757,27.2087611225,93,51,13,8,2,0,2,386,0,0
104371,104122,"6-4 6-4","11",3,"Clay",2008-02-11,23.7262149213,25.0212183436,96,74,12,8,2,0,2,387,0,0
103835,103909,"6-1 6-2","11",3,"Clay",2008-02-11,26.4339493498,26.0780287474,41,NA,12,3,2,0,2,388,0,0
104597,104081,"6-2 6-3","11",3,"Clay",2008-02-11,22.4750171116,25.273100616,31,101,12,5,2,0,2,389,0,0
102845,103169,"6-3 3-6 7-5","101",3,"Clay",2008-02-11,31.4579055441,29.839835729,18,70,16,14,2,1,3,390,0,0
102839,104724,"1-6 6-4 7-6(4)","011",3,"Clay",2008-02-11,31.4962354552,21.8042436687,112,154,14,16,2,1,3,391,0,0
104926,104371,"6-7(2) 6-2 6-3","011",3,"Clay",2008-02-11,20.720054757,23.7262149213,93,96,18,12,2,1,3,392,0,0
